filename,prediction,confidence
M_1100_28y0m_1_fluent_181.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_182.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_183.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_184.wav,Non-Stutter,0.7559
M_1100_28y0m_1_fluent_185.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_186.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_187.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_188.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_189.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_190.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_191.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_192.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_193.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_194.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_195.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_196.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_197.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_198.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_199.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_200.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_201.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_202.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_203.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_204.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_205.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_206.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_207.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_208.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_209.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_210.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_211.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_212.wav,Stutter,1.0
M_1100_28y0m_1_fluent_213.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_214.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_215.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_216.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_217.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_218.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_219.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_220.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_221.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_222.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_223.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_224.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_225.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_226.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_227.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_228.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_229.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_230.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_231.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_232.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_233.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_234.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_235.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_236.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_237.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_238.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_239.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_240.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_241.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_242.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_243.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_244.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_245.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_246.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_247.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_248.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_249.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_250.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_251.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_252.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_253.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_254.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_255.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_256.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_257.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_258.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_259.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_260.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_261.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_262.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_263.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_264.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_265.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_266.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_267.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_268.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_269.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_270.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_271.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_272.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_273.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_274.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_275.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_276.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_277.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_278.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_279.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_280.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_281.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_282.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_283.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_284.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_285.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_286.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_287.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_288.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_289.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_290.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_291.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_292.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_293.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_294.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_295.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_296.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_297.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_298.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_299.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_300.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_301.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_302.wav,Stutter,0.6548
M_1100_28y0m_1_fluent_303.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_304.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_305.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_306.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_307.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_308.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_309.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_310.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_311.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_312.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_313.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_314.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_315.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_316.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_317.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_318.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_319.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_320.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_321.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_322.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_323.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_324.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_325.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_326.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_327.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_328.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_329.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_330.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_331.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_332.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_333.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_334.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_335.wav,Non-Stutter,0.666
M_1100_28y0m_1_fluent_336.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_337.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_338.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_339.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_340.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_341.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_342.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_343.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_344.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_345.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_346.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_347.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_348.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_349.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_350.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_351.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_352.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_353.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_354.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_355.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_356.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_357.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_358.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_359.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_360.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_361.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_362.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_363.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_364.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_365.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_366.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_367.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_368.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_369.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_370.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_371.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_372.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_373.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_374.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_375.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_376.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_377.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_378.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_379.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_380.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_381.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_382.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_383.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_384.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_385.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_386.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_387.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_388.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_389.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_390.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_391.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_392.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_393.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_394.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_395.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_396.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_397.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_398.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_399.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_400.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_401.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_402.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_403.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_404.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_405.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_406.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_407.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_408.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_409.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_410.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_411.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_412.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_413.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_414.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_415.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_416.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_417.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_418.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_419.wav,Non-Stutter,1.0
M_1100_28y0m_1_fluent_420.wav,Non-Stutter,1.0
M_1101_35y0m_1_dysfluent_000.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_001.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_002.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_003.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_004.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_005.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_006.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_007.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_008.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_009.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_010.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_011.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_012.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_013.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_014.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_015.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_016.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_017.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_018.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_019.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_020.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_021.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_022.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_023.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_024.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_025.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_026.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_027.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_028.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_029.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_030.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_031.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_032.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_033.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_034.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_035.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_036.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_037.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_038.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_039.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_040.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_041.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_042.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_043.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_044.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_045.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_046.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_047.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_048.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_049.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_050.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_051.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_052.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_053.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_054.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_055.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_056.wav,Stutter,0.6552
M_1101_35y0m_1_dysfluent_057.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_058.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_059.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_060.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_061.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_062.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_063.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_064.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_065.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_066.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_067.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_068.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_069.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_070.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_071.wav,Stutter,0.718
M_1101_35y0m_1_dysfluent_072.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_073.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_074.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_075.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_076.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_077.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_078.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_079.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_080.wav,Stutter,0.7218
M_1101_35y0m_1_dysfluent_081.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_082.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_083.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_084.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_085.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_086.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_087.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_088.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_089.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_090.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_091.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_092.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_093.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_094.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_095.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_096.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_097.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_098.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_099.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_100.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_101.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_102.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_103.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_104.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_105.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_106.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_107.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_108.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_109.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_110.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_111.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_112.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_113.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_114.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_115.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_116.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_117.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_118.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_119.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_120.wav,Non-Stutter,0.6747
M_1101_35y0m_1_dysfluent_121.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_122.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_123.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_124.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_125.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_126.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_127.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_128.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_129.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_130.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_131.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_132.wav,Stutter,0.6602
M_1101_35y0m_1_dysfluent_133.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_134.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_135.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_136.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_137.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_138.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_139.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_140.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_141.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_142.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_143.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_144.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_145.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_146.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_147.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_148.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_149.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_150.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_151.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_152.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_153.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_154.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_155.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_156.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_157.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_158.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_159.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_160.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_161.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_162.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_163.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_164.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_165.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_166.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_167.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_168.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_169.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_170.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_171.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_172.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_173.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_174.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_175.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_176.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_177.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_178.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_179.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_180.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_181.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_182.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_183.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_184.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_185.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_186.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_187.wav,Stutter,1.0
M_1101_35y0m_1_dysfluent_188.wav,Stutter,1.0
